"gid","trial","rep","block","grain.yield"
7400733,"EYTBWB5IR_30",3,5,7.48214381
7400653,"EYTBWB5IR_30",3,5,6.9241073
6176013,"EYTBWB5IR_30",3,6,7.7678573
7400704,"EYTBWB5IR_30",3,6,7.63392966
7400738,"EYTBWB5IR_30",3,6,6.82142987
7400656,"EYTBWB5IR_30",3,6,6.97321433
7312620,"EYTBWB5IR_03",1,2,7.29464325
7400644,"EYTBWB5IR_30",3,6,6.98660718
7398953,"EYTBWB5IR_03",1,2,7.02232128
6176013,"EYTBWB5IR_31",1,1,7.5625001
4755014,"EYTBWB5IR_31",1,1,6.5424114
7400743,"EYTBWB5IR_31",1,1,7.3928577
7400746,"EYTBWB5IR_31",1,1,6.7723211
7400747,"EYTBWB5IR_31",1,1,7.74107113
7400748,"EYTBWB5IR_31",1,2,7.61160716
7400749,"EYTBWB5IR_31",1,2,7.83928619
7400751,"EYTBWB5IR_31",1,2,7.33482122
7400752,"EYTBWB5IR_31",1,2,7.46428625
7398957,"EYTBWB5IR_03",1,3,7.44196431
7400754,"EYTBWB5IR_31",1,2,7.28125028
7314091,"EYTBWB5IR_31",1,3,7.12500031
7400757,"EYTBWB5IR_31",1,3,7.92857134
7400758,"EYTBWB5IR_31",1,3,7.91964337
7400759,"EYTBWB5IR_31",1,3,7.4196434
7400761,"EYTBWB5IR_31",1,3,7.14732143
7400769,"EYTBWB5IR_31",1,4,7.96428646
7400770,"EYTBWB5IR_31",1,4,7.42410749
7400771,"EYTBWB5IR_31",1,4,8.07142952
7400772,"EYTBWB5IR_31",1,4,7.79910755
7398976,"EYTBWB5IR_03",1,3,7.06250034
7400777,"EYTBWB5IR_31",1,4,6.81696458
7401367,"EYTBWB5IR_31",1,5,6.45312561
7305827,"EYTBWB5IR_31",1,5,7.24553664
7401418,"EYTBWB5IR_31",1,5,7.12500067
7401420,"EYTBWB5IR_31",1,5,7.0401797
7401428,"EYTBWB5IR_31",1,5,6.40625073
7401431,"EYTBWB5IR_31",1,6,7.18303676
7305834,"EYTBWB5IR_31",1,6,7.20982179
7305837,"EYTBWB5IR_31",1,6,7.20535782
7401466,"EYTBWB5IR_31",1,6,6.85714385
7312652,"EYTBWB5IR_03",1,3,7.18303637
7401467,"EYTBWB5IR_31",1,6,6.69419688
7305834,"EYTBWB5IR_31",2,1,7.0133938
7400754,"EYTBWB5IR_31",2,1,7.52678629
4755014,"EYTBWB5IR_31",2,1,7.1339295
7400761,"EYTBWB5IR_31",2,1,6.96875044
7400757,"EYTBWB5IR_31",2,1,7.41071435
7400770,"EYTBWB5IR_31",2,2,7.9196435
7401418,"EYTBWB5IR_31",2,2,7.40625068
7400748,"EYTBWB5IR_31",2,2,7.64732117
7305837,"EYTBWB5IR_31",2,2,6.91071483
7312655,"EYTBWB5IR_03",1,3,7.2321434
7400747,"EYTBWB5IR_31",2,2,7.45089314
7400758,"EYTBWB5IR_31",2,3,7.10714338
7400759,"EYTBWB5IR_31",2,3,7.65178641
7401367,"EYTBWB5IR_31",2,3,6.91071462
7400769,"EYTBWB5IR_31",2,3,7.91071447
7401431,"EYTBWB5IR_31",2,3,7.04464377
7400746,"EYTBWB5IR_31",2,4,7.77232111
7400772,"EYTBWB5IR_31",2,4,7.60714356
6176013,"EYTBWB5IR_31",2,4,8.3482142
7400749,"EYTBWB5IR_31",2,4,7.8928572
7312659,"EYTBWB5IR_03",1,3,6.77232143
7401466,"EYTBWB5IR_31",2,4,6.78125086
7305827,"EYTBWB5IR_31",2,5,6.66964365
7400777,"EYTBWB5IR_31",2,5,6.87946459
7401428,"EYTBWB5IR_31",2,5,6.60267974
7400743,"EYTBWB5IR_31",2,5,8.0714298
7400752,"EYTBWB5IR_31",2,5,7.28125026
7314091,"EYTBWB5IR_31",2,6,7.47321432
7401467,"EYTBWB5IR_31",2,6,6.65625089
7400751,"EYTBWB5IR_31",2,6,7.95089323
7401420,"EYTBWB5IR_31",2,6,6.33928671
7399010,"EYTBWB5IR_03",1,4,7.51785746
7400771,"EYTBWB5IR_31",2,6,7.60714353
7400759,"EYTBWB5IR_31",3,1,6.83482142
7400749,"EYTBWB5IR_31",3,1,7.08482121
7400758,"EYTBWB5IR_31",3,1,7.96875039
4755014,"EYTBWB5IR_31",3,1,7.0892866
7400777,"EYTBWB5IR_31",3,1,6.8794646
7400751,"EYTBWB5IR_31",3,2,7.45982124
7400770,"EYTBWB5IR_31",3,2,8.13392951
7401367,"EYTBWB5IR_31",3,2,6.87500063
7400746,"EYTBWB5IR_31",3,2,7.41964312
7399011,"EYTBWB5IR_03",1,4,7.31696449
7400761,"EYTBWB5IR_31",3,2,6.89732145
7401420,"EYTBWB5IR_31",3,3,6.86607172
7305837,"EYTBWB5IR_31",3,3,7.38392984
7401467,"EYTBWB5IR_31",3,3,7.1339299
7401428,"EYTBWB5IR_31",3,3,7.08928675
7400771,"EYTBWB5IR_31",3,3,7.95535754
7401418,"EYTBWB5IR_31",3,4,7.82589369
7400757,"EYTBWB5IR_31",3,4,7.46875036
7400772,"EYTBWB5IR_31",3,4,7.70982157
7401431,"EYTBWB5IR_31",3,4,7.18303678
7399013,"EYTBWB5IR_03",1,4,7.20982152
7400743,"EYTBWB5IR_31",3,4,7.3348219
7400752,"EYTBWB5IR_31",3,5,6.82589327
7400747,"EYTBWB5IR_31",3,5,7.55803615
7400769,"EYTBWB5IR_31",3,5,7.48660748
7305834,"EYTBWB5IR_31",3,5,7.88392981
7400754,"EYTBWB5IR_31",3,5,7.0669643
6176013,"EYTBWB5IR_31",3,6,7.9508933
7305827,"EYTBWB5IR_31",3,6,6.73660766
7401466,"EYTBWB5IR_31",3,6,6.70982187
7314091,"EYTBWB5IR_31",3,6,6.78125033
7399014,"EYTBWB5IR_03",1,4,7.16071455
7400748,"EYTBWB5IR_31",3,6,7.32589318
7399037,"EYTBWB5IR_03",1,4,7.25446458
6176013,"EYTBWB5IR_32",1,1,7.4910711
4755014,"EYTBWB5IR_32",1,1,6.5959824
7401470,"EYTBWB5IR_32",1,1,7.2142867
7401474,"EYTBWB5IR_32",1,1,7.0089291
7401477,"EYTBWB5IR_32",1,1,7.19196413
7401478,"EYTBWB5IR_32",1,2,7.11160716
7401479,"EYTBWB5IR_32",1,2,7.60714319
7401498,"EYTBWB5IR_32",1,2,7.09375022
7401507,"EYTBWB5IR_32",1,2,7.67857125
7312670,"EYTBWB5IR_03",1,5,7.37946461
7401510,"EYTBWB5IR_32",1,2,7.18303628
7401511,"EYTBWB5IR_32",1,3,7.24107131
7401518,"EYTBWB5IR_32",1,3,7.89285734
7401524,"EYTBWB5IR_32",1,3,7.92410737
7401528,"EYTBWB5IR_32",1,3,7.3571434
7401531,"EYTBWB5IR_32",1,3,7.04464343
7401532,"EYTBWB5IR_32",1,4,7.11160746
7401537,"EYTBWB5IR_32",1,4,7.16964349
7401541,"EYTBWB5IR_32",1,4,7.48660752
7401558,"EYTBWB5IR_32",1,4,7.70982155
7312673,"EYTBWB5IR_03",1,5,7.03571464
7401560,"EYTBWB5IR_32",1,4,7.39732158
7401569,"EYTBWB5IR_32",1,5,7.21428661
7401570,"EYTBWB5IR_32",1,5,7.41071464
7401571,"EYTBWB5IR_32",1,5,7.37946467
7401574,"EYTBWB5IR_32",1,5,7.8705367
7401579,"EYTBWB5IR_32",1,5,7.53125073
7401580,"EYTBWB5IR_32",1,6,7.28571476
7401582,"EYTBWB5IR_32",1,6,7.36607179
7401584,"EYTBWB5IR_32",1,6,7.58035782
7401585,"EYTBWB5IR_32",1,6,7.02678685
7399072,"EYTBWB5IR_03",1,5,7.68750067
7401588,"EYTBWB5IR_32",1,6,6.91964388
7401582,"EYTBWB5IR_32",2,1,6.9687508
7401510,"EYTBWB5IR_32",2,1,7.01785729
4755014,"EYTBWB5IR_32",2,1,7.0267865
7401531,"EYTBWB5IR_32",2,1,6.60267944
7401518,"EYTBWB5IR_32",2,1,7.71428635
7401537,"EYTBWB5IR_32",2,2,7.1071435
7401571,"EYTBWB5IR_32",2,2,7.89285768
7401478,"EYTBWB5IR_32",2,2,7.10267917
7401584,"EYTBWB5IR_32",2,2,7.48214383
7399095,"EYTBWB5IR_03",1,5,7.2723217
7401477,"EYTBWB5IR_32",2,2,6.97767914
7401524,"EYTBWB5IR_32",2,3,7.59375038
7401528,"EYTBWB5IR_32",2,3,7.20535741
7401569,"EYTBWB5IR_32",2,3,7.40625062
7401532,"EYTBWB5IR_32",2,3,6.38392947
7401580,"EYTBWB5IR_32",2,3,7.55803677
7401474,"EYTBWB5IR_32",2,4,6.97321411
7401558,"EYTBWB5IR_32",2,4,7.26785756
6176013,"EYTBWB5IR_32",2,4,7.6205362
7401479,"EYTBWB5IR_32",2,4,7.1383932
7312704,"EYTBWB5IR_03",1,5,7.62946473
7401585,"EYTBWB5IR_32",2,4,7.33928686
7401570,"EYTBWB5IR_32",2,5,6.89285765
7401560,"EYTBWB5IR_32",2,5,6.89732159
7401579,"EYTBWB5IR_32",2,5,7.46875074
7401470,"EYTBWB5IR_32",2,5,7.1964298
7401507,"EYTBWB5IR_32",2,5,7.23214326
7401511,"EYTBWB5IR_32",2,6,7.42857132
7401588,"EYTBWB5IR_32",2,6,7.33482189
7401498,"EYTBWB5IR_32",2,6,6.75000023
7401574,"EYTBWB5IR_32",2,6,7.08035771
7399104,"EYTBWB5IR_03",1,6,6.78125076
7401541,"EYTBWB5IR_32",2,6,7.25446453
7401528,"EYTBWB5IR_32",3,1,6.91517942
7401479,"EYTBWB5IR_32",3,1,6.78571421
7401524,"EYTBWB5IR_32",3,1,7.88839339
4755014,"EYTBWB5IR_32",3,1,6.6049116
7401560,"EYTBWB5IR_32",3,1,7.4598216
7401498,"EYTBWB5IR_32",3,2,6.60937524
7401537,"EYTBWB5IR_32",3,2,7.12946451
7401569,"EYTBWB5IR_32",3,2,7.85267963
7401474,"EYTBWB5IR_32",3,2,7.06696412
7399115,"EYTBWB5IR_03",1,6,6.12053679
7401531,"EYTBWB5IR_32",3,2,6.34598245
7401574,"EYTBWB5IR_32",3,3,6.90178672
7401584,"EYTBWB5IR_32",3,3,7.75446484
7401588,"EYTBWB5IR_32",3,3,7.2723219
7401579,"EYTBWB5IR_32",3,3,7.72767975
7401541,"EYTBWB5IR_32",3,3,7.51785754
7401571,"EYTBWB5IR_32",3,4,8.07142969
7401518,"EYTBWB5IR_32",3,4,7.45535736
7401558,"EYTBWB5IR_32",3,4,7.66071457
7401580,"EYTBWB5IR_32",3,4,7.41517978
7399116,"EYTBWB5IR_03",1,6,5.62276882
7401470,"EYTBWB5IR_32",3,4,6.9062509
7401507,"EYTBWB5IR_32",3,5,7.25892927
7401477,"EYTBWB5IR_32",3,5,7.00446415
7401532,"EYTBWB5IR_32",3,5,6.62053648
7401582,"EYTBWB5IR_32",3,5,7.55357181
7401510,"EYTBWB5IR_32",3,5,7.0446433
6176013,"EYTBWB5IR_32",3,6,7.7678573
7401570,"EYTBWB5IR_32",3,6,7.10714366
7401585,"EYTBWB5IR_32",3,6,8.20089387
7401511,"EYTBWB5IR_32",3,6,7.47767933
7399118,"EYTBWB5IR_03",1,6,6.75446485
7401478,"EYTBWB5IR_32",3,6,7.21428618
7399121,"EYTBWB5IR_03",1,6,6.50446488
6176013,"EYTBWB5IR_33",1,1,7.4955361
4755014,"EYTBWB5IR_33",1,1,6.4843754
7401590,"EYTBWB5IR_33",1,1,7.1875007
7401592,"EYTBWB5IR_33",1,1,6.9553571
7401603,"EYTBWB5IR_33",1,1,7.11160713
7401609,"EYTBWB5IR_33",1,2,7.20535716
7401610,"EYTBWB5IR_33",1,2,7.23214319
7401621,"EYTBWB5IR_33",1,2,6.87500022
7401622,"EYTBWB5IR_33",1,2,6.44866125
7399115,"EYTBWB5IR_03",2,1,5.9933048
7401641,"EYTBWB5IR_33",1,2,7.42410728
7401643,"EYTBWB5IR_33",1,3,6.64508931
7401645,"EYTBWB5IR_33",1,3,7.51339334
7401646,"EYTBWB5IR_33",1,3,6.86607137
7401647,"EYTBWB5IR_33",1,3,6.9062504
7401649,"EYTBWB5IR_33",1,3,7.77232143
7401651,"EYTBWB5IR_33",1,4,7.78125046
7401653,"EYTBWB5IR_33",1,4,6.87053649
7401656,"EYTBWB5IR_33",1,4,6.29687552
7401659,"EYTBWB5IR_33",1,4,7.62053655
7398953,"EYTBWB5IR_03",2,1,6.58482129
7401661,"EYTBWB5IR_33",1,4,6.87500058
7401668,"EYTBWB5IR_33",1,5,6.52008961
7401670,"EYTBWB5IR_33",1,5,7.19642964
7401671,"EYTBWB5IR_33",1,5,6.79017967
7401672,"EYTBWB5IR_33",1,5,7.5044647
7401673,"EYTBWB5IR_33",1,5,6.86607173
7401675,"EYTBWB5IR_33",1,6,6.97321476
7401676,"EYTBWB5IR_33",1,6,7.29464379
7401677,"EYTBWB5IR_33",1,6,7.46875082
7401683,"EYTBWB5IR_33",1,6,6.84821485
4755014,"EYTBWB5IR_03",2,1,6.9955365
7401686,"EYTBWB5IR_33",1,6,7.39732188
7401676,"EYTBWB5IR_33",2,1,6.9687508
7401641,"EYTBWB5IR_33",2,1,7.16964329
4755014,"EYTBWB5IR_33",2,1,6.9598215
7401649,"EYTBWB5IR_33",2,1,7.56696444
7401645,"EYTBWB5IR_33",2,1,7.62946435
7401653,"EYTBWB5IR_33",2,2,6.4843755
7401671,"EYTBWB5IR_33",2,2,7.07142968
7401609,"EYTBWB5IR_33",2,2,7.73660717
7401677,"EYTBWB5IR_33",2,2,7.53571483
7312659,"EYTBWB5IR_03",2,1,6.95089344
7401603,"EYTBWB5IR_33",2,2,6.98660714
7401646,"EYTBWB5IR_33",2,3,6.88839338
7401647,"EYTBWB5IR_33",2,3,7.14285741
7401668,"EYTBWB5IR_33",2,3,6.81696462
7401651,"EYTBWB5IR_33",2,3,7.14285747
7401675,"EYTBWB5IR_33",2,3,7.20535777
7401592,"EYTBWB5IR_33",2,4,7.76339311
7401659,"EYTBWB5IR_33",2,4,7.52678656
6176013,"EYTBWB5IR_33",2,4,7.9017862
7401610,"EYTBWB5IR_33",2,4,7.6473212
7398976,"EYTBWB5IR_03",2,1,6.92857135
7401683,"EYTBWB5IR_33",2,4,7.27232186
7401670,"EYTBWB5IR_33",2,5,7.05357165
7401661,"EYTBWB5IR_33",2,5,6.73660759
7401673,"EYTBWB5IR_33",2,5,7.53125074
7401590,"EYTBWB5IR_33",2,5,7.6116078
7401622,"EYTBWB5IR_33",2,5,6.33928626
7401643,"EYTBWB5IR_33",2,6,7.08482132
7401686,"EYTBWB5IR_33",2,6,7.25892989
7401621,"EYTBWB5IR_33",2,6,6.81250023
7401672,"EYTBWB5IR_33",2,6,6.72767971
7399011,"EYTBWB5IR_03",2,2,7.5133935
7401656,"EYTBWB5IR_33",2,6,5.07366153
7401647,"EYTBWB5IR_33",3,1,6.43526842
7401610,"EYTBWB5IR_33",3,1,7.12053621
7401646,"EYTBWB5IR_33",3,1,7.04017939
4755014,"EYTBWB5IR_33",3,1,7.0089296
7401661,"EYTBWB5IR_33",3,1,6.6049116
7401621,"EYTBWB5IR_33",3,2,6.69196424
7401653,"EYTBWB5IR_33",3,2,6.58035751
7401668,"EYTBWB5IR_33",3,2,6.74553663
7401592,"EYTBWB5IR_33",3,2,6.91517912
7399072,"EYTBWB5IR_03",2,2,7.77232168
7401649,"EYTBWB5IR_33",3,2,7.17857145
7401672,"EYTBWB5IR_33",3,3,6.58482172
7401677,"EYTBWB5IR_33",3,3,7.46428684
7401686,"EYTBWB5IR_33",3,3,7.4866079
7401673,"EYTBWB5IR_33",3,3,6.74553675
7401656,"EYTBWB5IR_33",3,3,5.77232154
7401671,"EYTBWB5IR_33",3,4,7.11160769
7401645,"EYTBWB5IR_33",3,4,7.29464336
7401659,"EYTBWB5IR_33",3,4,6.33482157
7401675,"EYTBWB5IR_33",3,4,7.10714378
7398928,"EYTBWB5IR_03",2,2,6.29464317
7401590,"EYTBWB5IR_33",3,4,7.0401799
7401622,"EYTBWB5IR_33",3,5,6.56696427
7401603,"EYTBWB5IR_33",3,5,7.15625015
7401651,"EYTBWB5IR_33",3,5,7.80803648
7401676,"EYTBWB5IR_33",3,5,7.19196481
7401641,"EYTBWB5IR_33",3,5,7.1785713
6176013,"EYTBWB5IR_33",3,6,7.7366073
7401670,"EYTBWB5IR_33",3,6,6.90625066
7401683,"EYTBWB5IR_33",3,6,7.34821487
7401643,"EYTBWB5IR_33",3,6,6.81696433
7399116,"EYTBWB5IR_03",2,2,6.50446483
7401609,"EYTBWB5IR_33",3,6,7.10267918
7398926,"EYTBWB5IR_03",2,2,7.11160714
6176013,"EYTBWB5IR_34",1,1,7.7946431
4755014,"EYTBWB5IR_34",1,1,6.6517864
7401715,"EYTBWB5IR_34",1,1,7.6473217
7401716,"EYTBWB5IR_34",1,1,7.8883931
7401724,"EYTBWB5IR_34",1,1,7.77678613
7401731,"EYTBWB5IR_34",1,2,7.19196416
7305872,"EYTBWB5IR_34",1,2,7.46428619
7305876,"EYTBWB5IR_34",1,2,7.35714322
7305877,"EYTBWB5IR_34",1,2,7.28125025
7312652,"EYTBWB5IR_03",2,3,6.79464338
7305879,"EYTBWB5IR_34",1,2,7.54017928
7401759,"EYTBWB5IR_34",1,3,7.75892931
7401764,"EYTBWB5IR_34",1,3,8.04464334
7401766,"EYTBWB5IR_34",1,3,7.02678637
7401768,"EYTBWB5IR_34",1,3,7.2008934
7401770,"EYTBWB5IR_34",1,3,7.20982143
7401771,"EYTBWB5IR_34",1,4,6.79464346
7401774,"EYTBWB5IR_34",1,4,7.08035749
7401779,"EYTBWB5IR_34",1,4,7.12053652
7401788,"EYTBWB5IR_34",1,4,8.20089355
7312655,"EYTBWB5IR_03",2,3,7.70089341
7401789,"EYTBWB5IR_34",1,4,7.44642958
7401790,"EYTBWB5IR_34",1,5,7.54017961
7401803,"EYTBWB5IR_34",1,5,7.25000064
7401811,"EYTBWB5IR_34",1,5,8.18750067
7401815,"EYTBWB5IR_34",1,5,7.7946437
7401872,"EYTBWB5IR_34",1,5,7.08035773
7401875,"EYTBWB5IR_34",1,6,6.87500076
7401878,"EYTBWB5IR_34",1,6,7.00000079
7305883,"EYTBWB5IR_34",1,6,7.33035782
7401886,"EYTBWB5IR_34",1,6,8.00000085
7312670,"EYTBWB5IR_03",2,3,7.79017962
7401888,"EYTBWB5IR_34",1,6,7.65178688
7401878,"EYTBWB5IR_34",2,1,6.5267868
7305879,"EYTBWB5IR_34",2,1,7.59821429
4755014,"EYTBWB5IR_34",2,1,7.6116075
7401770,"EYTBWB5IR_34",2,1,7.32142944
7401764,"EYTBWB5IR_34",2,1,7.88839335
7401774,"EYTBWB5IR_34",2,2,7.1116075
7401811,"EYTBWB5IR_34",2,2,8.42857168
7401731,"EYTBWB5IR_34",2,2,7.45089317
7305883,"EYTBWB5IR_34",2,2,7.46428683
7399010,"EYTBWB5IR_03",2,3,7.55803647
7401724,"EYTBWB5IR_34",2,2,8.26339314
7401766,"EYTBWB5IR_34",2,3,7.39732138
7401768,"EYTBWB5IR_34",2,3,7.75000041
7401790,"EYTBWB5IR_34",2,3,7.74553662
7401771,"EYTBWB5IR_34",2,3,6.88392947
7401875,"EYTBWB5IR_34",2,3,7.29017977
7401716,"EYTBWB5IR_34",2,4,8.32142911
7401788,"EYTBWB5IR_34",2,4,7.65625056
6176013,"EYTBWB5IR_34",2,4,8.3616072
7305872,"EYTBWB5IR_34",2,4,7.4910712
7399104,"EYTBWB5IR_03",2,3,6.87053677
7401886,"EYTBWB5IR_34",2,4,8.16071486
7401803,"EYTBWB5IR_34",2,5,6.93750065
7401789,"EYTBWB5IR_34",2,5,7.97321459
7401872,"EYTBWB5IR_34",2,5,7.58035774
7401715,"EYTBWB5IR_34",2,5,7.9776798
7305877,"EYTBWB5IR_34",2,5,7.16964326
7401759,"EYTBWB5IR_34",2,6,7.89732132
7401888,"EYTBWB5IR_34",2,6,8.33482189
7305876,"EYTBWB5IR_34",2,6,7.69196423
7401815,"EYTBWB5IR_34",2,6,7.15625071
7398925,"EYTBWB5IR_03",2,4,6.95089311
7401779,"EYTBWB5IR_34",2,6,6.66517953
7401768,"EYTBWB5IR_34",3,1,7.01339342
7305872,"EYTBWB5IR_34",3,1,7.36160721
7401766,"EYTBWB5IR_34",3,1,7.39285739
4755014,"EYTBWB5IR_34",3,1,7.4419646
7401789,"EYTBWB5IR_34",3,1,7.9598216
7305876,"EYTBWB5IR_34",3,2,7.63839324
7401774,"EYTBWB5IR_34",3,2,7.62053651
7401790,"EYTBWB5IR_34",3,2,8.16517963
7401716,"EYTBWB5IR_34",3,2,8.07589312
7399014,"EYTBWB5IR_03",2,4,7.20089356
7401770,"EYTBWB5IR_34",3,2,6.92410745
7401815,"EYTBWB5IR_34",3,3,8.08035772
7305883,"EYTBWB5IR_34",3,3,7.73660784
7401888,"EYTBWB5IR_34",3,3,8.2321439
7401872,"EYTBWB5IR_34",3,3,7.37946475
7401779,"EYTBWB5IR_34",3,3,7.33482154
7401811,"EYTBWB5IR_34",3,4,8.79464369
7401764,"EYTBWB5IR_34",3,4,7.70982136
7401788,"EYTBWB5IR_34",3,4,7.99553657
7401875,"EYTBWB5IR_34",3,4,7.28571478
6176013,"EYTBWB5IR_03",2,4,8.3973212
7401715,"EYTBWB5IR_34",3,4,7.5178579
7305877,"EYTBWB5IR_34",3,5,7.33928627
7401724,"EYTBWB5IR_34",3,5,8.06250015
7401771,"EYTBWB5IR_34",3,5,7.16964348
7401878,"EYTBWB5IR_34",3,5,6.85714381
7305879,"EYTBWB5IR_34",3,5,7.7321433
6176013,"EYTBWB5IR_34",3,6,8.4821433
7401803,"EYTBWB5IR_34",3,6,7.50000066
7401886,"EYTBWB5IR_34",3,6,8.54017987
7401759,"EYTBWB5IR_34",3,6,7.19642933
7398929,"EYTBWB5IR_03",2,4,6.7589292
7401731,"EYTBWB5IR_34",3,6,7.04464318
7399118,"EYTBWB5IR_03",2,4,7.22767986
6176013,"EYTBWB5IR_35",1,1,NA
4755014,"EYTBWB5IR_35",1,1,6.7633934
7401889,"EYTBWB5IR_35",1,1,7.8526797
7401890,"EYTBWB5IR_35",1,1,7.7723211
7401894,"EYTBWB5IR_35",1,1,7.75892913
7401896,"EYTBWB5IR_35",1,2,7.35267916
7402172,"EYTBWB5IR_35",1,2,7.54910719
7305888,"EYTBWB5IR_35",1,2,7.51785722
7401898,"EYTBWB5IR_35",1,2,7.25892925
7312673,"EYTBWB5IR_03",2,5,7.62946465
7401900,"EYTBWB5IR_35",1,2,7.53125028
7401909,"EYTBWB5IR_35",1,3,7.61607131
7401934,"EYTBWB5IR_35",1,3,7.56250034
7401952,"EYTBWB5IR_35",1,3,7.37500037
7401954,"EYTBWB5IR_35",1,3,7.6160714
7401955,"EYTBWB5IR_35",1,3,7.94642943
7401956,"EYTBWB5IR_35",1,4,7.70089346
7401957,"EYTBWB5IR_35",1,4,7.59375049
7305906,"EYTBWB5IR_35",1,4,8.14285752
7401987,"EYTBWB5IR_35",1,4,7.15625055
7399037,"EYTBWB5IR_03",2,5,7.21428659
7401988,"EYTBWB5IR_35",1,4,7.12053658
7401995,"EYTBWB5IR_35",1,5,6.79017961
7305909,"EYTBWB5IR_35",1,5,NA
7305910,"EYTBWB5IR_35",1,5,7.68303667
7401997,"EYTBWB5IR_35",1,5,7.4732147
7402002,"EYTBWB5IR_35",1,5,6.85267973
7402010,"EYTBWB5IR_35",1,6,7.61160776
7402011,"EYTBWB5IR_35",1,6,7.08482179
7402019,"EYTBWB5IR_35",1,6,6.96875082
7402021,"EYTBWB5IR_35",1,6,6.34598285
7312704,"EYTBWB5IR_03",2,5,7.29464374
7400873,"EYTBWB5IR_35",1,6,6.79464388
7402011,"EYTBWB5IR_35",2,1,6.3638398
7401900,"EYTBWB5IR_35",2,1,6.81696429
4755014,"EYTBWB5IR_35",2,1,6.8303575
7401955,"EYTBWB5IR_35",2,1,7.54017944
7401934,"EYTBWB5IR_35",2,1,7.45089335
7401957,"EYTBWB5IR_35",2,2,7.5669645
7305910,"EYTBWB5IR_35",2,2,7.55803668
7401896,"EYTBWB5IR_35",2,2,7.64285717
7402019,"EYTBWB5IR_35",2,2,7.29017983
7398924,"EYTBWB5IR_03",2,5,7.2410718
7401894,"EYTBWB5IR_35",2,2,7.83928614
7401952,"EYTBWB5IR_35",2,3,6.77678638
7401954,"EYTBWB5IR_35",2,3,7.25892941
7401995,"EYTBWB5IR_35",2,3,6.84375062
7401956,"EYTBWB5IR_35",2,3,7.00446447
7402010,"EYTBWB5IR_35",2,3,7.64285777
7401890,"EYTBWB5IR_35",2,4,8.10714311
7401987,"EYTBWB5IR_35",2,4,7.08928656
6176013,"EYTBWB5IR_35",2,4,8.2098212
7402172,"EYTBWB5IR_35",2,4,7.1562502
7312620,"EYTBWB5IR_03",2,5,7.89732126
7402021,"EYTBWB5IR_35",2,4,7.19642986
7305909,"EYTBWB5IR_35",2,5,7.00892965
7401988,"EYTBWB5IR_35",2,5,6.99553659
7402002,"EYTBWB5IR_35",2,5,7.75892974
7401889,"EYTBWB5IR_35",2,5,8.3482148
7401898,"EYTBWB5IR_35",2,5,7.75892926
7401909,"EYTBWB5IR_35",2,6,7.70535732
7400873,"EYTBWB5IR_35",2,6,8.06250089
7305888,"EYTBWB5IR_35",2,6,7.09375023
7401997,"EYTBWB5IR_35",2,6,6.85267971
7398957,"EYTBWB5IR_03",2,6,7.77678632
7305906,"EYTBWB5IR_35",2,6,6.67857153
7401954,"EYTBWB5IR_35",3,1,6.43303642
7402172,"EYTBWB5IR_35",3,1,6.94196421
7401952,"EYTBWB5IR_35",3,1,7.14732139
4755014,"EYTBWB5IR_35",3,1,7.6651796
7401988,"EYTBWB5IR_35",3,1,6.8392866
7305888,"EYTBWB5IR_35",3,2,7.83035724
7401957,"EYTBWB5IR_35",3,2,7.22767951
7401995,"EYTBWB5IR_35",3,2,7.08035763
7401890,"EYTBWB5IR_35",3,2,7.80803612
7399121,"EYTBWB5IR_03",2,6,6.51785789
7401955,"EYTBWB5IR_35",3,2,7.23214345
7401997,"EYTBWB5IR_35",3,3,6.83482172
7402019,"EYTBWB5IR_35",3,3,6.52008984
7400873,"EYTBWB5IR_35",3,3,6.4732149
7402002,"EYTBWB5IR_35",3,3,5.93303675
7305906,"EYTBWB5IR_35",3,3,7.21875054
7305910,"EYTBWB5IR_35",3,4,7.12500069
7401934,"EYTBWB5IR_35",3,4,7.05357136
7401987,"EYTBWB5IR_35",3,4,5.72544657
7402010,"EYTBWB5IR_35",3,4,6.95089378
7398934,"EYTBWB5IR_03",2,6,6.81696423
7401889,"EYTBWB5IR_35",3,4,7.6919649
7401898,"EYTBWB5IR_35",3,5,7.13392927
7401894,"EYTBWB5IR_35",3,5,7.50000015
7401956,"EYTBWB5IR_35",3,5,7.08482148
7402011,"EYTBWB5IR_35",3,5,7.88839381
7401900,"EYTBWB5IR_35",3,5,7.5669643
6176013,"EYTBWB5IR_35",3,6,8.8526793
7305909,"EYTBWB5IR_35",3,6,7.33035766
7402021,"EYTBWB5IR_35",3,6,7.12946487
7401909,"EYTBWB5IR_35",3,6,7.27678633
7399095,"EYTBWB5IR_03",2,6,7.03571471
7401896,"EYTBWB5IR_35",3,6,6.71875018
7399013,"EYTBWB5IR_03",2,6,6.86607153
6176013,"EYTBWB5IR_36",1,1,7.2946431
4755014,"EYTBWB5IR_36",1,1,6.7633934
7400876,"EYTBWB5IR_36",1,1,7.4553577
7400877,"EYTBWB5IR_36",1,1,7.4017861
7400878,"EYTBWB5IR_36",1,1,7.07589313
7400882,"EYTBWB5IR_36",1,2,7.47321416
7400883,"EYTBWB5IR_36",1,2,7.80803619
7400885,"EYTBWB5IR_36",1,2,7.36160722
7400887,"EYTBWB5IR_36",1,2,7.54464325
