"new_GID","PLOT.ID","rows","ranges","Block","Rep","Trt","year","genotype","note","Group","Calibration","ASD","CHL"
"BGEM-0216-N_HN","4158","8","4","3","2","HN","2022","BGEM-0216-N","BGEM_Short_late","Inbred","0","1",359.192224478734
"BGEM-0216-N_LN","3183","33","4","2","2","LN","2022","BGEM-0216-N","BGEM_Short_late","Inbred","0","1",315.461300447356
"BGEM-0217-S_HN","4248","48","5","2","2","HN","2022","BGEM-0217-S","BGEM_Tall_early","Inbred","0","2",361.680388494012
"BGEM-0217-S_LN","3061","11","2","2","2","LN","2022","BGEM-0217-S","BGEM_Tall_early","Inbred","0","1",353.901799641287
"BGEM-0218-S X Mo17_HN","4455","5","10","3","2","HN","2022","BGEM-0218-S X Mo17","Hybrid","Hybrid","0","1",475.313140753732
"BGEM-0218-S X Mo17_LN","3585","35","12","3","2","LN","2022","BGEM-0218-S X Mo17","Hybrid","Hybrid","0","1",341.086774193351
"BGEM-0218-S_HN","4115","15","3","3","2","HN","2022","BGEM-0218-S","BGEM_Short_late","Inbred","0","1",422.942751068824
"BGEM-0218-S_LN","3140","40","3","3","2","LN","2022","BGEM-0218-S","BGEM_Short_late","Inbred","0","2",396.796514514278
"BGEM-0219-S X Mo17_HN","4535","35","11","2","2","HN","2022","BGEM-0219-S X Mo17","Hybrid","Hybrid","0","1",468.159424759918
"BGEM-0219-S X Mo17_LN","3519","19","11","3","2","LN","2022","BGEM-0219-S X Mo17","Hybrid","Hybrid","0","2",324.726734236728
"BGEM-0219-S_HN","4274","24","6","2","2","HN","2022","BGEM-0219-S","BGEM_Short_early","Inbred","0","2",465.733604904975
"BGEM-0219-S_LN","3299","49","6","3","2","LN","2022","BGEM-0219-S","BGEM_Short_early","Inbred","0","2",349.46731668093
"BGEM-0220-S X Mo17_HN","4529","29","11","3","2","HN","2022","BGEM-0220-S X Mo17","Hybrid","Hybrid","0","1",486.30077790697
"BGEM-0220-S X Mo17_LN","3529","29","11","2","2","LN","2022","BGEM-0220-S X Mo17","Hybrid","Hybrid","0","1",346.673850047758
"BGEM-0220-S_HN","4010","10","1","3","2","HN","2022","BGEM-0220-S","BGEM_Short_late","Inbred","0","2",412.258023997572
"BGEM-0220-S_LN","3035","35","1","3","2","LN","2022","BGEM-0220-S","BGEM_Short_late","Inbred","0","1",398.475799706334
"BGEM-0221-S X Mo17_HN","4565","15","12","3","2","HN","2022","BGEM-0221-S X Mo17","Hybrid","Hybrid","0","1",435.656292776168
"BGEM-0221-S X Mo17_LN","3514","14","11","2","2","LN","2022","BGEM-0221-S X Mo17","Hybrid","Hybrid","0","2",290.402873979801
"BGEM-0221-S_HN","4169","19","4","2","2","HN","2022","BGEM-0221-S","BGEM_Short_early","Inbred","0","2",445.762919388827
"BGEM-0221-S_LN","3194","44","4","3","2","LN","2022","BGEM-0221-S","BGEM_Short_early","Inbred","0","1",398.173488567343
"BGEM-0222-S X Mo17_HN","4496","46","10","3","2","HN","2022","BGEM-0222-S X Mo17","Hybrid","Hybrid","0","1",464.682970256704
"BGEM-0222-S X Mo17_LN","3460","10","10","2","2","LN","2022","BGEM-0222-S X Mo17","Hybrid","Hybrid","0","1",309.123851009457
"BGEM-0222-S_HN","4210","10","5","3","2","HN","2022","BGEM-0222-S","BGEM_Short_early","Inbred","0","2",383.696251898154
"BGEM-0222-S_LN","3235","35","5","3","2","LN","2022","BGEM-0222-S","BGEM_Short_early","Inbred","0","1",329.291475650778
"BGEM-0223-N X B73_HN","4389","39","8","2","2","HN","2022","BGEM-0223-N X B73","Hybrid","Hybrid","0","1",451.544857170397
"BGEM-0223-N X B73_LN","3416","16","9","2","2","LN","2022","BGEM-0223-N X B73","Hybrid","Hybrid","0","1",307.575510651261
"BGEM-0223-N_HN","4142","42","3","3","2","HN","2022","BGEM-0223-N","BGEM_Tall_late","Inbred","0","1",351.975242368023
"BGEM-0223-N_LN","3305","5","7","2","2","LN","2022","BGEM-0223-N","BGEM_Tall_late","Inbred","0","1",327.208643259613
"BGEM-0224-N X B73_HN","4441","41","9","3","2","HN","2022","BGEM-0224-N X B73","Hybrid","Hybrid","0","1",424.040899543044
"BGEM-0224-N X B73_LN","3405","5","9","3","2","LN","2022","BGEM-0224-N X B73","Hybrid","Hybrid","0","2",307.766959472037
"BGEM-0224-N_HN","4108","8","3","3","2","HN","2022","BGEM-0224-N","BGEM_Short_late","Inbred","0","1",344.346212422591
"BGEM-0224-N_LN","3133","33","3","3","2","LN","2022","BGEM-0224-N","BGEM_Short_late","Inbred","0","2",334.807678326228
"BGEM-0225-N_HN","4062","12","2","3","2","HN","2022","BGEM-0225-N","BGEM_Short_late","Inbred","0","1",398.85786671334
"BGEM-0225-N_LN","3087","37","2","2","2","LN","2022","BGEM-0225-N","BGEM_Short_late","Inbred","0","1",298.094692105039
"BGEM-0226-S X Mo17_HN","4460","10","10","2","2","HN","2022","BGEM-0226-S X Mo17","Hybrid","Hybrid","0","2",453.082742603583
"BGEM-0226-S X Mo17_LN","3498","48","10","3","2","LN","2022","BGEM-0226-S X Mo17","Hybrid","Hybrid","0","2",282.967558435233
"BGEM-0226-S_HN","4063","13","2","3","2","HN","2022","BGEM-0226-S","BGEM_Short_late","Inbred","0","1",430.453425373166
"BGEM-0226-S_LN","3088","38","2","2","2","LN","2022","BGEM-0226-S","BGEM_Short_late","Inbred","0","1",352.821800919079
"BGEM-0227-N X B73_HN","4394","44","8","2","2","HN","2022","BGEM-0227-N X B73","Hybrid","Hybrid","0","1",475.960519294006
"BGEM-0227-N X B73_LN","3357","7","8","3","2","LN","2022","BGEM-0227-N X B73","Hybrid","Hybrid","0","2",368.577726544999
"BGEM-0227-N_HN","4309","9","7","2","2","HN","2022","BGEM-0227-N","BGEM_Short_early","Inbred","0","2",384.551345881067
"BGEM-0227-N_LN","3334","34","7","2","2","LN","2022","BGEM-0227-N","BGEM_Short_early","Inbred","0","2",300.063770448505
"BGEM-0228-N X B73_HN","4410","10","9","3","2","HN","2022","BGEM-0228-N X B73","Hybrid","Hybrid","0","2",443.477657415058
"BGEM-0228-N X B73_LN","3436","36","9","2","2","LN","2022","BGEM-0228-N X B73","Hybrid","Hybrid","0","2",321.998380156253
"BGEM-0228-N_HN","4009","9","1","2","2","HN","2022","BGEM-0228-N","BGEM_Short_late","Inbred","0","2",359.85893309338
"BGEM-0228-N_LN","3034","34","1","2","2","LN","2022","BGEM-0228-N","BGEM_Short_late","Inbred","0","1",338.714182496937
"BGEM-0229-N X B73_HN","4400","50","8","3","2","HN","2022","BGEM-0229-N X B73","Hybrid","Hybrid","0","1",462.581255735333
"BGEM-0229-N X B73_LN","3434","34","9","2","2","LN","2022","BGEM-0229-N X B73","Hybrid","Hybrid","0","2",343.931995807892
"BGEM-0229-N_HN","4312","12","7","3","2","HN","2022","BGEM-0229-N","BGEM_Short_early","Inbred","1","1.5",393.614941256726
"BGEM-0229-N_LN","3337","37","7","2","2","LN","2022","BGEM-0229-N","BGEM_Short_early","Inbred","0","2",263.679968809111
"BGEM-0230-N X B73_HN","4409","9","9","2","2","HN","2022","BGEM-0230-N X B73","Hybrid","Hybrid","0","2",497.306002410519
"BGEM-0230-N X B73_LN","3364","14","8","3","2","LN","2022","BGEM-0230-N X B73","Hybrid","Hybrid","0","2",283.132100191554
"BGEM-0230-N_HN","4018","18","1","3","2","HN","2022","BGEM-0230-N","BGEM_Short_late","Inbred","0","1",354.483957749626
"BGEM-0230-N_LN","3043","43","1","2","2","LN","2022","BGEM-0230-N","BGEM_Short_late","Inbred","0","2",328.847091078507
"BGEM-0231-N X B73_HN","4431","31","9","3","2","HN","2022","BGEM-0231-N X B73","Hybrid","Hybrid","0","1",461.404257593138
"BGEM-0231-N X B73_LN","3410","10","9","3","2","LN","2022","BGEM-0231-N X B73","Hybrid","Hybrid","0","2",281.212649368547
"BGEM-0231-N_HN","4038","38","1","3","2","HN","2022","BGEM-0231-N","BGEM_Tall_late","Inbred","0","2",340.874097862077
"BGEM-0231-N_LN","3201","1","5","2","2","LN","2022","BGEM-0231-N","BGEM_Tall_late","Inbred","0","2",295.90424527455
"BGEM-0233-S X Mo17_HN","4546","46","11","3","2","HN","2022","BGEM-0233-S X Mo17","Hybrid","Hybrid","0","1",436.801536491436
"BGEM-0233-S X Mo17_LN","3477","27","10","2","2","LN","2022","BGEM-0233-S X Mo17","Hybrid","Hybrid","0","2",299.766845558448
"BGEM-0233-S_HN","4140","40","3","2","2","HN","2022","BGEM-0233-S","BGEM_Tall_late","Inbred","0","1",380.000382101472
"BGEM-0233-S_LN","3303","3","7","3","2","LN","2022","BGEM-0233-S","BGEM_Tall_late","Inbred","0","1",365.756671873886
"BGEM-0235-N X B73_HN","4442","42","9","3","2","HN","2022","BGEM-0235-N X B73","Hybrid","Hybrid","0","1",471.806346508215
"BGEM-0235-N X B73_LN","3371","21","8","2","2","LN","2022","BGEM-0235-N X B73","Hybrid","Hybrid","0","2",303.14156959432
"BGEM-0235-N_HN","4081","31","2","2","2","HN","2022","BGEM-0235-N","BGEM_Tall_late","Inbred","0","1",312.413269339622
"BGEM-0235-N_LN","3219","19","5","3","2","LN","2022","BGEM-0235-N","BGEM_Tall_late","Inbred","0","2",321.654288755161
"BGEM-0236-S X Mo17_HN","4479","29","10","3","2","HN","2022","BGEM-0236-S X Mo17","Hybrid","Hybrid","0","1",462.666680613545
"BGEM-0236-S X Mo17_LN","3543","43","11","3","2","LN","2022","BGEM-0236-S X Mo17","Hybrid","Hybrid","0","2",315.003229079438
"BGEM-0236-S_HN","4190","40","4","2","2","HN","2022","BGEM-0236-S","BGEM_Tall_early","Inbred","0","1",389.280673594129
"BGEM-0236-S_LN","3003","3","1","2","2","LN","2022","BGEM-0236-S","BGEM_Tall_early","Inbred","0","1",346.103810171282
"BGEM-0237-N X B73_HN","4379","29","8","2","2","HN","2022","BGEM-0237-N X B73","Hybrid","Hybrid","0","1",454.046830336742
"BGEM-0237-N X B73_LN","3395","45","8","3","2","LN","2022","BGEM-0237-N X B73","Hybrid","Hybrid","0","1",313.813307729597
"BGEM-0237-N_HN","4034","34","1","3","2","HN","2022","BGEM-0237-N","BGEM_Tall_late","Inbred","0","2",373.6782279617
"BGEM-0237-N_LN","3172","22","4","3","2","LN","2022","BGEM-0237-N","BGEM_Tall_late","Inbred","0","2",339.025728896154
"BGEM-0238-N X B73_HN","4416","16","9","2","2","HN","2022","BGEM-0238-N X B73","Hybrid","Hybrid","0","2",480.527244325721
"BGEM-0238-N X B73_LN","3389","39","8","3","2","LN","2022","BGEM-0238-N X B73","Hybrid","Hybrid","0","2",287.441025163691
"BGEM-0238-N_HN","4145","45","3","2","2","HN","2022","BGEM-0238-N","BGEM_Tall_late","Inbred","0","2",363.642233600497
"BGEM-0238-N_LN","3308","8","7","3","2","LN","2022","BGEM-0238-N","BGEM_Tall_late","Inbred","0","1",305.279364092511
"BGEM-0239-N X B73_HN","4375","25","8","2","2","HN","2022","BGEM-0239-N X B73","Hybrid","Hybrid","0","1",418.436296446802
"BGEM-0239-N X B73_LN","3419","19","9","2","2","LN","2022","BGEM-0239-N X B73","Hybrid","Hybrid","0","2",292.528166530058
"BGEM-0239-N_HN","4046","46","1","3","2","HN","2022","BGEM-0239-N","BGEM_Tall_late","Inbred","0","2",380.533153359475
"BGEM-0239-N_LN","3209","9","5","3","2","LN","2022","BGEM-0239-N","BGEM_Tall_late","Inbred","0","2",276.690932530134
"BGEM-0240-N X B73_HN","4403","3","9","3","2","HN","2022","BGEM-0240-N X B73","Hybrid","Hybrid","0","1",444.628204824812
"BGEM-0240-N X B73_LN","3452","2","10","3","2","LN","2022","BGEM-0240-N X B73","Hybrid","Hybrid","0","1",381.792722372966
"BGEM-0240-N_HN","4148","48","3","2","2","HN","2022","BGEM-0240-N","BGEM_Tall_late","Inbred","0","1",444.38557613004
"BGEM-0240-N_LN","3311","11","7","3","2","LN","2022","BGEM-0240-N","BGEM_Tall_late","Inbred","0","1",390.812713942232
"BGEM-0242-N X B73_HN","4358","8","8","2","2","HN","2022","BGEM-0242-N X B73","Hybrid","Hybrid","0","2",493.523644371223
"BGEM-0242-N X B73_LN","3398","48","8","3","2","LN","2022","BGEM-0242-N X B73","Hybrid","Hybrid","0","2",297.157157012915
"BGEM-0242-N_HN","4001","1","1","2","2","HN","2022","BGEM-0242-N","BGEM_Short_late","Inbred","0","2",467.073281497018
"BGEM-0242-N_LN","3026","26","1","3","2","LN","2022","BGEM-0242-N","BGEM_Short_late","Inbred","0","2",394.242723468475
"BGEM-0243-S X Mo17_HN","4484","34","10","2","2","HN","2022","BGEM-0243-S X Mo17","Hybrid","Hybrid","0","2",472.369543572474
"BGEM-0243-S X Mo17_LN","3531","31","11","2","2","LN","2022","BGEM-0243-S X Mo17","Hybrid","Hybrid","0","1",316.781665435359
"BGEM-0243-S_HN","4240","40","5","2","2","HN","2022","BGEM-0243-S","BGEM_Tall_early","Inbred","0","2",428.967674089089
"BGEM-0243-S_LN","3053","3","2","3","2","LN","2022","BGEM-0243-S","BGEM_Tall_early","Inbred","0","1",436.385481358134
"BGEM-0244-S X Mo17_HN","4539","39","11","2","2","HN","2022","BGEM-0244-S X Mo17","Hybrid","Hybrid","0","2",470.662675784837
"BGEM-0244-S X Mo17_LN","3540","40","11","3","2","LN","2022","BGEM-0244-S X Mo17","Hybrid","Hybrid","0","2",360.582559009549
"BGEM-0244-S_HN","4173","23","4","2","2","HN","2022","BGEM-0244-S","BGEM_Short_early","Inbred","0","1",423.666278843473
"BGEM-0244-S_LN","3198","48","4","2","2","LN","2022","BGEM-0244-S","BGEM_Short_early","Inbred","0","1",350.554881305512
"BGEM-0245-S X Mo17_HN","4474","24","10","2","2","HN","2022","BGEM-0245-S X Mo17","Hybrid","Hybrid",NA,NA,439.414128470434
"BGEM-0245-S X Mo17_LN","3484","34","10","3","2","LN","2022","BGEM-0245-S X Mo17","Hybrid","Hybrid","1","1.5",363.823317250089
"BGEM-0245-S_HN","4027","27","1","2","2","HN","2022","BGEM-0245-S","BGEM_Tall_late","Inbred","0","2",401.365238106383
"BGEM-0245-S_LN","3165","15","4","3","2","LN","2022","BGEM-0245-S","BGEM_Tall_late","Inbred","0","1",382.632350036334
"BGEM-0246-N_HN","4013","13","1","2","2","HN","2022","BGEM-0246-N","BGEM_Short_late","Inbred","0","2",331.921167503491
"BGEM-0246-N_LN","3038","38","1","2","2","LN","2022","BGEM-0246-N","BGEM_Short_late","Inbred","0","2",319.916135466943
"BGEM-0247-N_HN","4117","17","3","3","2","HN","2022","BGEM-0247-N","BGEM_Short_late","Inbred","0","1",338.092811117722
"BGEM-0247-N_LN","3142","42","3","3","2","LN","2022","BGEM-0247-N","BGEM_Short_late","Inbred","0","2",313.50139220637
"BGEM-0248-N_HN","4344","44","7","2","2","HN","2022","BGEM-0248-N","BGEM_Tall_early","Inbred","0","2",425.148847937313
"BGEM-0248-N_LN","3157","7","4","3","2","LN","2022","BGEM-0248-N","BGEM_Tall_early","Inbred","0","2",394.613912688528
"BGEM-0249-N X B73_HN","4395","45","8","3","2","HN","2022","BGEM-0249-N X B73","Hybrid","Hybrid","0","1",413.792393618259
"BGEM-0249-N X B73_LN","3400","50","8","3","2","LN","2022","BGEM-0249-N X B73","Hybrid","Hybrid","0","2",318.302390342456
"BGEM-0249-N_HN","4002","2","1","3","2","HN","2022","BGEM-0249-N","BGEM_Short_late","Inbred","0","2",354.627107990231
"BGEM-0249-N_LN","3027","27","1","2","2","LN","2022","BGEM-0249-N","BGEM_Short_late","Inbred","0","2",325.302649640256
"BGEM-0250-S X Mo17_HN","4587","37","12","3","2","HN","2022","BGEM-0250-S X Mo17","Hybrid","Hybrid","0","1",505.640396459674
"BGEM-0250-S X Mo17_LN","3580","30","12","3","2","LN","2022","BGEM-0250-S X Mo17","Hybrid","Hybrid","0","1",210.364766668118
"BGEM-0250-S_HN","4083","33","2","3","2","HN","2022","BGEM-0250-S","BGEM_Tall_late","Inbred","0","1",385.31899888786
"BGEM-0250-S_LN","3221","21","5","2","2","LN","2022","BGEM-0250-S","BGEM_Tall_late","Inbred","0","2",349.010353838829
"BGEM-0251-S X Mo17_HN","4555","5","12","3","2","HN","2022","BGEM-0251-S X Mo17","Hybrid","Hybrid","0","2",499.405986656924
"BGEM-0251-S X Mo17_LN","3544","44","11","2","2","LN","2022","BGEM-0251-S X Mo17","Hybrid","Hybrid","0","2",326.214976134439
"BGEM-0251-S_HN","4336","36","7","2","2","HN","2022","BGEM-0251-S","BGEM_Tall_early","Inbred","0","1",336.627488743191
"BGEM-0251-S_LN","3124","24","3","2","2","LN","2022","BGEM-0251-S","BGEM_Tall_early","Inbred","0","1",354.588510794117
"BGEM-0252-S X Mo17_HN","4540","40","11","2","2","HN","2022","BGEM-0252-S X Mo17","Hybrid","Hybrid","0","1",439.379492178444
"BGEM-0252-S X Mo17_LN","3553","3","12","2","2","LN","2022","BGEM-0252-S X Mo17","Hybrid","Hybrid","0","2",312.161122923835
"BGEM-0252-S_HN","4095","45","2","3","2","HN","2022","BGEM-0252-S","BGEM_Tall_late","Inbred","0","1",420.301644971387
"BGEM-0252-S_LN","3258","8","6","2","2","LN","2022","BGEM-0252-S","BGEM_Tall_late","Inbred","0","2",316.152091283666
"BGEM-0253-N_HN","4301","1","7","3","2","HN","2022","BGEM-0253-N","BGEM_Short_early","Inbred","1","1.5",382.840872232187
"BGEM-0253-N_LN","3326","26","7","3","2","LN","2022","BGEM-0253-N","BGEM_Short_early","Inbred","0","2",337.536963824309
"BGEM-0254-S X Mo17_HN","4564","14","12","3","2","HN","2022","BGEM-0254-S X Mo17","Hybrid","Hybrid","0","1",458.445825957741
"BGEM-0254-S X Mo17_LN","3507","7","11","2","2","LN","2022","BGEM-0254-S X Mo17","Hybrid","Hybrid","0","1",314.590748737682
"BGEM-0254-S_HN","4341","41","7","3","2","HN","2022","BGEM-0254-S","BGEM_Tall_early","Inbred","0","2",383.728730219034
"BGEM-0254-S_LN","3154","4","4","3","2","LN","2022","BGEM-0254-S","BGEM_Tall_early","Inbred","0","2",361.779116756112
"BGEM-0255-S X Mo17_HN","4511","11","11","2","2","HN","2022","BGEM-0255-S X Mo17","Hybrid","Hybrid","0","2",461.6120502437
"BGEM-0255-S X Mo17_LN","3570","20","12","3","2","LN","2022","BGEM-0255-S X Mo17","Hybrid","Hybrid","0","2",333.433007714273
"BGEM-0255-S_HN","4217","17","5","3","2","HN","2022","BGEM-0255-S","BGEM_Short_early","Inbred","0","1",362.132444419326
"BGEM-0255-S_LN","3242","42","5","3","2","LN","2022","BGEM-0255-S","BGEM_Short_early","Inbred","0","1",307.926548402227
"BGEM-0256-N X B73_HN","4391","41","8","2","2","HN","2022","BGEM-0256-N X B73","Hybrid","Hybrid","0","1",433.148746919014
"BGEM-0256-N X B73_LN","3359","9","8","3","2","LN","2022","BGEM-0256-N X B73","Hybrid","Hybrid","0","2",276.332334360016
"BGEM-0256-N_HN","4113","13","3","2","2","HN","2022","BGEM-0256-N","BGEM_Short_late","Inbred","0","1",345.794398798888
"BGEM-0256-N_LN","3138","38","3","3","2","LN","2022","BGEM-0256-N","BGEM_Short_late","Inbred","0","2",306.864733592249
"BGEM-0257-S X Mo17_HN","4523","23","11","3","2","HN","2022","BGEM-0257-S X Mo17","Hybrid","Hybrid","0","2",448.404321962758
"BGEM-0257-S X Mo17_LN","3472","22","10","3","2","LN","2022","BGEM-0257-S X Mo17","Hybrid","Hybrid","0","1",294.985755440398
"BGEM-0257-S_HN","4146","46","3","3","2","HN","2022","BGEM-0257-S","BGEM_Tall_late","Inbred","0","1",370.718853481229
"BGEM-0257-S_LN","3309","9","7","2","2","LN","2022","BGEM-0257-S","BGEM_Tall_late","Inbred","0","1",301.848137008083
"BGEM-0258-S X Mo17_HN","4473","23","10","2","2","HN","2022","BGEM-0258-S X Mo17","Hybrid","Hybrid",NA,NA,481.746481169512
"BGEM-0258-S X Mo17_LN","3517","17","11","3","2","LN","2022","BGEM-0258-S X Mo17","Hybrid","Hybrid","0","2",331.133793940639
"BGEM-0258-S_HN","4293","43","6","2","2","HN","2022","BGEM-0258-S","BGEM_Tall_early","Inbred","0","2",453.812804955424
"BGEM-0258-S_LN","3106","6","3","3","2","LN","2022","BGEM-0258-S","BGEM_Tall_early","Inbred","0","1",299.707068674077
"BGEM-0259-N_HN","4012","12","1","2","2","HN","2022","BGEM-0259-N","BGEM_Short_late","Inbred","0","2",338.901468781771
"BGEM-0259-N_LN","3037","37","1","3","2","LN","2022","BGEM-0259-N","BGEM_Short_late","Inbred","0","2",386.772786017253
"BGEM-0260-N_HN","4112","12","3","2","2","HN","2022","BGEM-0260-N","BGEM_Short_late","Inbred","0","1",446.529855019253
"BGEM-0260-N_LN","3137","37","3","2","2","LN","2022","BGEM-0260-N","BGEM_Short_late","Inbred","0","2",357.927162904936
"BGEM-0261-S X Mo17_HN","4516","16","11","2","2","HN","2022","BGEM-0261-S X Mo17","Hybrid","Hybrid","0","1",481.990403389529
"BGEM-0261-S X Mo17_LN","3545","45","11","2","2","LN","2022","BGEM-0261-S X Mo17","Hybrid","Hybrid","0","2",286.795092008772
"BGEM-0261-S_HN","4279","29","6","2","2","HN","2022","BGEM-0261-S","BGEM_Tall_early","Inbred","0","1",436.545322109994
"BGEM-0261-S_LN","3067","17","2","2","2","LN","2022","BGEM-0261-S","BGEM_Tall_early","Inbred","0","1",422.066878692467
"BGEM-0262-S X Mo17_LN","3521","21","11","2","2","LN","2022","BGEM-0262-S X Mo17","Hybrid","Hybrid","0","2",310.968641448996
"BGEM-0262-S_HN","4004","4","1","2","2","HN","2022","BGEM-0262-S","BGEM_Short_late","Inbred","0","2",365.602553596232
"BGEM-0262-S_LN","3029","29","1","3","2","LN","2022","BGEM-0262-S","BGEM_Short_late","Inbred","0","2",285.491342842303
"BGEM-0263-S X Mo17_HN","4454","4","10","2","2","HN","2022","BGEM-0263-S X Mo17","Hybrid","Hybrid","0","1",447.553616377848
"BGEM-0263-S X Mo17_LN","3549","49","11","3","2","LN","2022","BGEM-0263-S X Mo17","Hybrid","Hybrid","0","1",389.148699511158
"BGEM-0263-S_HN","4288","38","6","2","2","HN","2022","BGEM-0263-S","BGEM_Tall_early","Inbred","0","1",396.313735846169
"BGEM-0263-S_LN","3101","1","3","3","2","LN","2022","BGEM-0263-S","BGEM_Tall_early","Inbred","0","2",375.074907514728
"BGEM-0264-S X Mo17_HN","4593","43","12","3","2","HN","2022","BGEM-0264-S X Mo17","Hybrid","Hybrid","0","1",383.46710836262
"BGEM-0264-S X Mo17_LN","3526","26","11","3","2","LN","2022","BGEM-0264-S X Mo17","Hybrid","Hybrid","0","1",331.709639113934
"BGEM-0264-S_HN","4129","29","3","2","2","HN","2022","BGEM-0264-S","BGEM_Tall_late","Inbred","0","1",366.484797894841
"BGEM-0264-S_LN","3267","17","6","3","2","LN","2022","BGEM-0264-S","BGEM_Tall_late","Inbred","0","1",298.639422647253
"BGEM-0266-S_HN","4218","18","5","2","2","HN","2022","BGEM-0266-S","BGEM_Short_early","Inbred","0","1",377.325240521769
"BGEM-0266-S_LN","3243","43","5","3","2","LN","2022","BGEM-0266-S","BGEM_Short_early","Inbred","0","1",317.188772913261
"BGEM-0268-S_HN","4005","5","1","2","2","HN","2022","BGEM-0268-S","BGEM_Short_late","Inbred","0","2",383.89061716091
"BGEM-0268-S_LN","3030","30","1","3","2","LN","2022","BGEM-0268-S","BGEM_Short_late","Inbred","0","2",326.427740729443
"BGEM-0269-S_HN","4022","22","1","3","2","HN","2022","BGEM-0269-S","BGEM_Short_late","Inbred","0","2",358.714418641236
"BGEM-0269-S_LN","3047","47","1","2","2","LN","2022","BGEM-0269-S","BGEM_Short_late","Inbred","0","2",323.846189816707
"BGEM-0270-S_HN","4109","9","3","3","2","HN","2022","BGEM-0270-S","BGEM_Short_late","Inbred","0","1",425.215673325149
"BGEM-0270-S_LN","3134","34","3","2","2","LN","2022","BGEM-0270-S","BGEM_Short_late","Inbred","0","2",321.410261845828
"BGEM-0272-S_HN","4282","32","6","2","2","HN","2022","BGEM-0272-S","BGEM_Tall_early","Inbred","0","2",451.996392707266
"BGEM-0272-S_LN","3070","20","2","2","2","LN","2022","BGEM-0272-S","BGEM_Tall_early","Inbred","0","1",390.146026143869
"BGEM-0276-S_HN","4306","6","7","3","2","HN","2022","BGEM-0276-S","BGEM_Short_early","Inbred","0","2",353.177054406101
"BGEM-0276-S_LN","3331","31","7","2","2","LN","2022","BGEM-0276-S","BGEM_Short_early","Inbred","0","2",262.945509630847
"BGEM-0277-S_HN","4185","35","4","2","2","HN","2022","BGEM-0277-S","BGEM_Tall_late","Inbred","0","2",374.623909175489
"BGEM-0277-S_LN","3323","23","7","3","2","LN","2022","BGEM-0277-S","BGEM_Tall_late","Inbred","0","2",342.67637865135
"BGEM-0278-S_HN","4280","30","6","3","2","HN","2022","BGEM-0278-S","BGEM_Tall_early","Inbred","0","2",300.262725918778
"BGEM-0278-S_LN","3068","18","2","2","2","LN","2022","BGEM-0278-S","BGEM_Tall_early","Inbred","0","2",305.125193948361
"BGEM-0279-S_HN","4110","10","3","3","2","HN","2022","BGEM-0279-S","BGEM_Short_late","Inbred","0","1",496.772863795437
"BGEM-0279-S_LN","3135","35","3","3","2","LN","2022","BGEM-0279-S","BGEM_Short_late","Inbred","0","2",341.059603069194
"BGEM-0280-S_HN","4200","50","4","3","2","HN","2022","BGEM-0280-S","BGEM_Tall_early","Inbred",NA,NA,381.346907522834
"BGEM-0280-S_LN","3013","13","1","3","2","LN","2022","BGEM-0280-S","BGEM_Tall_early","Inbred","0","1",378.123702017252
"BGEM-0281-N_HN","4014","14","1","2","2","HN","2022","BGEM-0281-N","BGEM_Short_late","Inbred","0","2",388.87348848584
"BGEM-0281-N_LN","3039","39","1","3","2","LN","2022","BGEM-0281-N","BGEM_Short_late","Inbred","0","2",254.860400075329
"BGEM-0282-N_HN","4320","20","7","3","2","HN","2022","BGEM-0282-N","BGEM_Short_early","Inbred","0","2",467.756956560822
"BGEM-0282-N_LN","3345","45","7","3","2","LN","2022","BGEM-0282-N","BGEM_Short_early","Inbred","0","2",360.376462381277
"BGEM-0283-N_HN","4244","44","5","2","2","HN","2022","BGEM-0283-N","BGEM_Tall_early","Inbred","0","2",381.500634851806
"BGEM-0283-N_LN","3057","7","2","2","2","LN","2022","BGEM-0283-N","BGEM_Tall_early","Inbred","0","1",338.679872084242
"BGEM-0284-N_HN","4176","26","4","2","2","HN","2022","BGEM-0284-N","BGEM_Tall_late","Inbred","0","1",350.014527400564
"BGEM-0284-N_LN","3314","14","7","2","2","LN","2022","BGEM-0284-N","BGEM_Tall_late","Inbred","0","1",278.616548496849
"BGEM-0285-N_HN","4157","7","4","2","2","HN","2022","BGEM-0285-N","BGEM_Short_late","Inbred","0","1",376.540885075342
"BGEM-0285-N_LN","3182","32","4","2","2","LN","2022","BGEM-0285-N","BGEM_Short_late","Inbred","0","1",298.62353334095
"BGEM-0286-N_HN","4304","4","7","3","2","HN","2022","BGEM-0286-N","BGEM_Short_early","Inbred","0","2",392.803991627173
"BGEM-0286-N_LN","3329","29","7","3","2","LN","2022","BGEM-0286-N","BGEM_Short_early","Inbred","0","2",278.840924686855
"BGEM-0287-N_HN","4118","18","3","3","2","HN","2022","BGEM-0287-N","BGEM_Short_late","Inbred","0","1",363.631252851186
"BGEM-0287-N_LN","3143","43","3","2","2","LN","2022","BGEM-0287-N","BGEM_Short_late","Inbred","0","2",341.643512143457
"BGEM-0288-S_HN","4055","5","2","3","2","HN","2022","BGEM-0288-S","BGEM_Short_late","Inbred","0","2",410.203493423106
"BGEM-0288-S_LN","3080","30","2","3","2","LN","2022","BGEM-0288-S","BGEM_Short_late","Inbred","0","2",310.827806253469
