"genotype","PLOT.ID","rows","ranges","Block","Rep","Trt","year","note","Calibration","ASD","CHL"
"BGEM-0053-S X Mo17","1575","25","12","1","1","HN","2022","Hybrid","0","1",487.374917073487
"BGEM-0053-S X Mo17","4557","7","12","4","2","HN","2022","Hybrid","0","2",487.374917073487
"BGEM-0054-S","1213","13","5","1","1","HN","2022","BGEM_Tall_early","0","1",430.099674158102
"BGEM-0054-S","4238","38","5","4","2","HN","2022","BGEM_Tall_early","0","2",430.099674158102
"BGEM-0054-S X Mo17","4582","32","12","4","2","HN","2022","Hybrid","0","1",480.895715393758
"BGEM-0054-S X Mo17","1509","9","11","1","1","HN","2022","Hybrid","0","2",480.895715393758
"BGEM-0055-S","4305","5","7","4","2","HN","2022","BGEM_Short_early","0","2",429.313808025195
"BGEM-0055-S","1142","42","3","1","1","HN","2022","BGEM_Short_early","0","1",429.313808025195
"BGEM-0055-S X Mo17","4509","9","11","4","2","HN","2022","Hybrid","0","1",491.785338454644
"BGEM-0055-S X Mo17","1586","36","12","1","1","HN","2022","Hybrid","0","2",491.785338454644
"BGEM-0056-S","4086","36","2","4","2","HN","2022","BGEM_Tall_late","0","2",469.135196820872
"BGEM-0056-S","1061","11","2","1","1","HN","2022","BGEM_Tall_late","0","2",469.135196820872
"BGEM-0056-S X Mo17","4550","50","11","4","2","HN","2022","Hybrid","0","1",443.851111763139
"BGEM-0056-S X Mo17","1501","1","11","1","1","HN","2022","Hybrid","0","2",443.851111763139
"BGEM-0057-S","4186","36","4","4","2","HN","2022","BGEM_Tall_late","0","2",399.576550721192
"BGEM-0057-S","1161","11","4","1","1","HN","2022","BGEM_Tall_late","0","1",399.576550721192
"BGEM-0057-S X Mo17","4477","27","10","4","2","HN","2022","Hybrid","0","1",450.005664128488
"BGEM-0057-S X Mo17","1499","49","10","1","1","HN","2022","Hybrid","0","1",450.005664128488
"BGEM-0058-N","4194","44","4","4","2","HN","2022","BGEM_Tall_early","0","2",332.143532903398
"BGEM-0058-N","1169","19","4","1","1","HN","2022","BGEM_Tall_early","0","1",332.143532903398
"BGEM-0058-N X B73","4374","24","8","4","2","HN","2022","Hybrid","0","1",462.707601344502
"BGEM-0058-N X B73","1382","32","8","1","1","HN","2022","Hybrid","0","1",462.707601344502
"BGEM-0059-S","1331","31","7","1","1","HN","2022","BGEM_Short_late","0","1",409.168935657088
"BGEM-0059-S","4119","19","3","4","2","HN","2022","BGEM_Short_late","0","1",409.168935657088
"BGEM-0059-S X Mo17","4562","12","12","4","2","HN","2022","Hybrid","0","1",500.031345307047
"BGEM-0059-S X Mo17","1467","17","10","1","1","HN","2022","Hybrid","0","2",500.031345307047
"BGEM-0060-S","4132","32","3","4","2","HN","2022","BGEM_Tall_late","0","1",386.711507495629
"BGEM-0060-S","1107","7","3","1","1","HN","2022","BGEM_Tall_late","0","2",386.711507495629
"BGEM-0060-S X Mo17","1526","26","11","1","1","HN","2022","Hybrid","0","2",486.692332000669
"BGEM-0060-S X Mo17","4495","45","10","4","2","HN","2022","Hybrid","0","1",486.692332000669
"BGEM-0061-N","1118","18","3","1","1","HN","2022","BGEM_Tall_late","0","1",371.245734340707
"BGEM-0061-N","4143","43","3","4","2","HN","2022","BGEM_Tall_late","0","1",371.245734340707
"BGEM-0061-N X B73","4436","36","9","4","2","HN","2022","Hybrid","0","1",463.200117248185
"BGEM-0061-N X B73","1410","10","9","1","1","HN","2022","Hybrid","0","1",463.200117248185
"BGEM-0062-N","4281","31","6","4","2","HN","2022","BGEM_Tall_early","0","2",501.015734880499
"BGEM-0062-N","1256","6","6","1","1","HN","2022","BGEM_Tall_early","0","1",501.015734880499
"BGEM-0062-N X B73","1440","40","9","1","1","HN","2022","Hybrid","0","2",489.231012103041
"BGEM-0062-N X B73","4424","24","9","4","2","HN","2022","Hybrid","0","1",489.231012103041
"BGEM-0063-N","4297","47","6","4","2","HN","2022","BGEM_Tall_early","0","1",417.933886414152
"BGEM-0063-N","1272","22","6","1","1","HN","2022","BGEM_Tall_early","0","1",417.933886414152
"BGEM-0063-N X B73","1397","47","8","1","1","HN","2022","Hybrid","0","2",420.081877615082
"BGEM-0063-N X B73","4392","42","8","4","2","HN","2022","Hybrid","0","1",420.081877615082
"BGEM-0064-N","4184","34","4","4","2","HN","2022","BGEM_Tall_late","0","2",316.517557396852
"BGEM-0064-N","1159","9","4","1","1","HN","2022","BGEM_Tall_late","0","2",316.517557396852
"BGEM-0064-N X B73","4399","49","8","4","2","HN","2022","Hybrid","0","1",463.738612327237
"BGEM-0064-N X B73","1400","50","8","1","1","HN","2022","Hybrid","0","1",463.738612327237
"BGEM-0065-N","1015","15","1","1","1","HN","2022","BGEM_Tall_late","0","2",403.350155463103
"BGEM-0065-N","4040","40","1","4","2","HN","2022","BGEM_Tall_late","0","2",403.350155463103
"BGEM-0066-N","1137","37","3","1","1","HN","2022","BGEM_Short_early","0","2",437.979792386844
"BGEM-0066-N","4275","25","6","4","2","HN","2022","BGEM_Short_early","0","1",437.979792386844
"BGEM-0067-S","1241","41","5","1","1","HN","2022","BGEM_Short_late","0","2",433.317618456431
"BGEM-0067-S","4054","4","2","4","2","HN","2022","BGEM_Short_late","0","2",433.317618456431
"BGEM-0068-S","4215","15","5","4","2","HN","2022","BGEM_Short_early","0","2",504.196486132741
"BGEM-0068-S","1077","27","2","1","1","HN","2022","BGEM_Short_early","0","1",504.196486132741
"BGEM-0068-S X Mo17","1474","24","10","1","1","HN","2022","Hybrid","0","2",483.059676533317
"BGEM-0068-S X Mo17","4461","11","10","4","2","HN","2022","Hybrid","0","2",483.059676533317
"BGEM-0069-S","1019","19","1","1","1","HN","2022","BGEM_Tall_late","0","1",446.946282584924
"BGEM-0069-S","4044","44","1","4","2","HN","2022","BGEM_Tall_late","0","2",446.946282584924
"BGEM-0070-S","1102","2","3","1","1","HN","2022","BGEM_Tall_late","0","1",430.92990361068
"BGEM-0070-S","4127","27","3","4","2","HN","2022","BGEM_Tall_late","0","2",430.92990361068
"BGEM-0070-S X Mo17","1502","2","11","1","1","HN","2022","Hybrid","0","2",442.101070065878
"BGEM-0070-S X Mo17","4534","34","11","4","2","HN","2022","Hybrid","0","1",442.101070065878
"BGEM-0071-S","1231","31","5","1","1","HN","2022","BGEM_Short_late","0","1",422.582342751679
"BGEM-0071-S","4019","19","1","4","2","HN","2022","BGEM_Short_late","0","2",422.582342751679
"BGEM-0071-S X Mo17","4499","49","10","4","2","HN","2022","Hybrid","1","1.5",469.624747903607
"BGEM-0071-S X Mo17","1589","39","12","1","1","HN","2022","Hybrid","0","2",469.624747903607
"BGEM-0072-S","4179","29","4","4","2","HN","2022","BGEM_Tall_late","0","1",432.493229828299
"BGEM-0072-S","1154","4","4","1","1","HN","2022","BGEM_Tall_late","0","1",432.493229828299
"BGEM-0072-S X Mo17","1531","31","11","1","1","HN","2022","Hybrid","0","2",417.974335068067
"BGEM-0072-S X Mo17","4514","14","11","4","2","HN","2022","Hybrid","0","1",417.974335068067
"BGEM-0073-S","1227","27","5","1","1","HN","2022","BGEM_Short_late","0","1",411.48322082303
"BGEM-0073-S","4015","15","1","4","2","HN","2022","BGEM_Short_late","0","2",411.48322082303
"BGEM-0073-S X Mo17","1574","24","12","1","1","HN","2022","Hybrid","0","1",477.106118809132
"BGEM-0073-S X Mo17","4489","39","10","4","2","HN","2022","Hybrid","0","2",477.106118809132
"BGEM-0074-S","1279","29","6","1","1","HN","2022","BGEM_Short_late","0","1",494.689394279062
"BGEM-0074-S","4067","17","2","4","2","HN","2022","BGEM_Short_late","0","2",494.689394279062
"BGEM-0075-S","4029","29","1","4","2","HN","2022","BGEM_Tall_late","0","2",371.886888313044
"BGEM-0075-S","1004","4","1","1","1","HN","2022","BGEM_Tall_late","0","1",371.886888313044
"BGEM-0075-S X Mo17","1462","12","10","1","1","HN","2022","Hybrid","0","2",430.144455510281
"BGEM-0075-S X Mo17","4471","21","10","4","2","HN","2022","Hybrid","0","1",430.144455510281
"BGEM-0076-S","1303","3","7","1","1","HN","2022","BGEM_Tall_early","0","1",410.650504058878
"BGEM-0076-S","4328","28","7","4","2","HN","2022","BGEM_Tall_early","0","1",410.650504058878
"BGEM-0076-S X Mo17","4456","6","10","4","2","HN","2022","Hybrid","0","1",475.687561011075
"BGEM-0076-S X Mo17","1522","22","11","1","1","HN","2022","Hybrid","0","1",475.687561011075
"BGEM-0077-S","1088","38","2","1","1","HN","2022","BGEM_Short_early","0","1",481.001172423677
"BGEM-0077-S","4251","1","6","4","2","HN","2022","BGEM_Short_early","0","2",481.001172423677
"BGEM-0077-S X Mo17","1478","28","10","1","1","HN","2022","Hybrid","0","1",480.603083014067
"BGEM-0078-N","4231","31","5","4","2","HN","2022","BGEM_Tall_early","0","2",352.605984600759
"BGEM-0078-N","1206","6","5","1","1","HN","2022","BGEM_Tall_early","0","2",352.605984600759
"BGEM-0078-S","4287","37","6","4","2","HN","2022","BGEM_Tall_early","0","1",354.394279829688
"BGEM-0078-S","1262","12","6","1","1","HN","2022","BGEM_Tall_early","0","1",354.394279829688
"BGEM-0078-S X Mo17","4519","19","11","4","2","HN","2022","Hybrid","0","1",477.110032632142
"BGEM-0078-S X Mo17","1577","27","12","1","1","HN","2022","Hybrid","0","1",477.110032632142
"BGEM-0079-S","4211","11","5","4","2","HN","2022","BGEM_Short_early","0","1",433.900150558627
"BGEM-0079-S","1048","48","1","1","1","HN","2022","BGEM_Short_early","0","2",433.900150558627
"BGEM-0079-S X Mo17","1569","19","12","1","1","HN","2022","Hybrid","0","1",494.000142394044
"BGEM-0079-S X Mo17","4468","18","10","4","2","HN","2022","Hybrid","0","2",494.000142394044
"BGEM-0080-S","4203","3","5","4","2","HN","2022","BGEM_Short_early","0","1",436.572806203531
"BGEM-0080-S","1040","40","1","1","1","HN","2022","BGEM_Short_early","0","1",436.572806203531
"BGEM-0081-S","4333","33","7","4","2","HN","2022","BGEM_Tall_early","0","1",465.195171615579
"BGEM-0081-S","1308","8","7","1","1","HN","2022","BGEM_Tall_early","0","1",465.195171615579
"BGEM-0081-S X Mo17","4520","20","11","4","2","HN","2022","Hybrid","0","2",466.039823357005
"BGEM-0081-S X Mo17","1469","19","10","1","1","HN","2022","Hybrid","0","2",466.039823357005
"BGEM-0082-S","1045","45","1","1","1","HN","2022","BGEM_Short_early","0","2",471.985864769855
"BGEM-0082-S","4208","8","5","4","2","HN","2022","BGEM_Short_early","0","2",471.985864769855
"BGEM-0082-S X Mo17","1517","17","11","1","1","HN","2022","Hybrid","0","1",504.00839800476
"BGEM-0082-S X Mo17","4491","41","10","4","2","HN","2022","Hybrid","0","2",504.00839800476
"BGEM-0083-S","4324","24","7","4","2","HN","2022","BGEM_Short_early","0","1",416.18890688836
"BGEM-0083-S","1186","36","4","1","1","HN","2022","BGEM_Short_early","0","1",416.18890688836
"BGEM-0083-S X Mo17","1552","2","12","1","1","HN","2022","Hybrid","0","2",471.518901077535
"BGEM-0083-S X Mo17","4592","42","12","4","2","HN","2022","Hybrid","0","1",471.518901077535
"BGEM-0084-S","1290","40","6","1","1","HN","2022","BGEM_Short_late","0","1",453.904409815422
"BGEM-0084-S","4103","3","3","4","2","HN","2022","BGEM_Short_late","0","2",453.904409815422
"BGEM-0084-S X Mo17","1537","37","11","1","1","HN","2022","Hybrid","1","1.5",479.46113676318
"BGEM-0084-S X Mo17","4541","41","11","4","2","HN","2022","Hybrid","0","1",479.46113676318
"BGEM-0085-N","1089","39","2","1","1","HN","2022","BGEM_Short_early","0","1",440.297613837317
"BGEM-0085-N","4252","2","6","4","2","HN","2022","BGEM_Short_early","0","2",440.297613837317
"BGEM-0085-N X B73","1385","35","8","1","1","HN","2022","Hybrid","0","1",460.874924027409
"BGEM-0085-N X B73","4388","38","8","4","2","HN","2022","Hybrid","0","1",460.874924027409
"BGEM-0086-N","1218","18","5","1","1","HN","2022","BGEM_Tall_early","0","2",415.748034032108
"BGEM-0086-N","4243","43","5","4","2","HN","2022","BGEM_Tall_early","0","2",415.748034032108
"BGEM-0086-N X B73","4362","12","8","4","2","HN","2022","Hybrid","0","2",451.902628949824
"BGEM-0086-N X B73","1373","23","8","1","1","HN","2022","Hybrid","0","1",451.902628949824
"BGEM-0087-N","4144","44","3","4","2","HN","2022","BGEM_Tall_late","0","1",436.629727454002
"BGEM-0087-N","1119","19","3","1","1","HN","2022","BGEM_Tall_late","0","1",436.629727454002
"BGEM-0087-N X B73","4425","25","9","4","2","HN","2022","Hybrid","0","2",450.430419043324
"BGEM-0087-N X B73","1391","41","8","1","1","HN","2022","Hybrid","0","2",450.430419043324
"BGEM-0088-N","1245","45","5","1","1","HN","2022","BGEM_Short_late","0","2",409.271676982737
"BGEM-0088-N","4058","8","2","4","2","HN","2022","BGEM_Short_late","0","2",409.271676982737
"BGEM-0088-N X B73","1433","33","9","1","1","HN","2022","Hybrid","0","1",481.008769486814
"BGEM-0088-N X B73","4357","7","8","4","2","HN","2022","Hybrid","0","2",481.008769486814
"BGEM-0089-N","1239","39","5","1","1","HN","2022","BGEM_Short_late","0","2",434.713020346159
"BGEM-0089-N","4052","2","2","4","2","HN","2022","BGEM_Short_late","0","2",434.713020346159
"BGEM-0089-N X B73","1380","30","8","1","1","HN","2022","Hybrid","0","1",494.880499218238
"BGEM-0089-N X B73","4443","43","9","4","2","HN","2022","Hybrid","0","1",494.880499218238
"BGEM-0090-N","1340","40","7","1","1","HN","2022","BGEM_Short_late","0","1",403.500421447738
"BGEM-0090-N","4153","3","4","4","2","HN","2022","BGEM_Short_late","0","1",403.500421447738
"BGEM-0091-N","1259","9","6","1","1","HN","2022","BGEM_Tall_early","0","1",322.939447898508
"BGEM-0091-N","4284","34","6","4","2","HN","2022","BGEM_Tall_early","0","2",322.939447898508
"BGEM-0091-N X B73","1374","24","8","1","1","HN","2022","Hybrid","0","1",456.491655242895
"BGEM-0091-N X B73","4448","48","9","4","2","HN","2022","Hybrid","0","1",456.491655242895
"BGEM-0092-S","4199","49","4","4","2","HN","2022","BGEM_Tall_early",NA,NA,442.360282241556
"BGEM-0092-S","1174","24","4","1","1","HN","2022","BGEM_Tall_early","0","1",442.360282241556
"BGEM-0092-S X Mo17","1466","16","10","1","1","HN","2022","Hybrid","0","2",429.479908038314
"BGEM-0092-S X Mo17","4505","5","11","4","2","HN","2022","Hybrid","0","2",429.479908038314
"BGEM-0094-S","1140","40","3","1","1","HN","2022","BGEM_Short_early","0","1",440.939615519927
"BGEM-0094-S","4303","3","7","4","2","HN","2022","BGEM_Short_early","1","1.5",440.939615519927
"BGEM-0094-S X Mo17","1459","9","10","1","1","HN","2022","Hybrid","0","2",473.852701981769
"BGEM-0094-S X Mo17","4526","26","11","4","2","HN","2022","Hybrid","0","2",473.852701981769
"BGEM-0095-S","1148","48","3","1","1","HN","2022","BGEM_Short_early","0","1",449.744174670712
"BGEM-0095-S","4311","11","7","4","2","HN","2022","BGEM_Short_early","1","1.5",449.744174670712
"BGEM-0097-S","1343","43","7","1","1","HN","2022","BGEM_Short_late","0","1",423.045858791166
"BGEM-0097-S","4156","6","4","4","2","HN","2022","BGEM_Short_late","0","1",423.045858791166
"BGEM-0098-S","4349","49","7","4","2","HN","2022","BGEM_Tall_early","0","2",427.279618372565
"BGEM-0098-S","1324","24","7","1","1","HN","2022","BGEM_Tall_early","0","1",427.279618372565
"BGEM-0098-S X Mo17","1592","42","12","1","1","HN","2022","Hybrid","0","2",488.584472835896
"BGEM-0098-S X Mo17","4462","12","10","4","2","HN","2022","Hybrid","0","2",488.584472835896
"BGEM-0099-S","1050","50","1","1","1","HN","2022","BGEM_Short_early","0","1",432.047122053977
"BGEM-0099-S","4213","13","5","4","2","HN","2022","BGEM_Short_early","0","1",432.047122053977
"BGEM-0100-S","1339","39","7","1","1","HN","2022","BGEM_Short_late","0","1",393.420791076993
"BGEM-0100-S","4152","2","4","4","2","HN","2022","BGEM_Short_late","0","2",393.420791076993
"BGEM-0101-S","4105","5","3","4","2","HN","2022","BGEM_Short_late","0","2",435.053210138774
"BGEM-0101-S","1292","42","6","1","1","HN","2022","BGEM_Short_late","0","1",435.053210138774
"BGEM-0101-S X Mo17","4525","25","11","4","2","HN","2022","Hybrid","0","2",480.000201525471
"BGEM-0101-S X Mo17","1481","31","10","1","1","HN","2022","Hybrid","0","2",480.000201525471
"BGEM-0102-N","1237","37","5","1","1","HN","2022","BGEM_Short_late","0","2",411.687873070486
"BGEM-0102-N","4025","25","1","4","2","HN","2022","BGEM_Short_late","0","2",411.687873070486
"BGEM-0102-N X B73","1419","19","9","1","1","HN","2022","Hybrid","0","1",475.64618837108
"BGEM-0102-N X B73","4380","30","8","4","2","HN","2022","Hybrid","0","1",475.64618837108
"BGEM-0103-N","1011","11","1","1","1","HN","2022","BGEM_Tall_late","0","1",368.838342864535
"BGEM-0103-N","4036","36","1","4","2","HN","2022","BGEM_Tall_late","0","2",368.838342864535
"BGEM-0103-N X B73","4368","18","8","4","2","HN","2022","Hybrid","0","1",437.122169593001
"BGEM-0103-N X B73","1441","41","9","1","1","HN","2022","Hybrid","0","2",437.122169593001
"BGEM-0105-N","4342","42","7","4","2","HN","2022","BGEM_Tall_early","0","2",448.733622854128
"BGEM-0105-N","1317","17","7","1","1","HN","2022","BGEM_Tall_early","0","2",448.733622854128
"BGEM-0105-N X B73","1446","46","9","1","1","HN","2022","Hybrid","0","2",506.524441645073
"BGEM-0105-N X B73","4383","33","8","4","2","HN","2022","Hybrid","0","1",506.524441645073
"BGEM-0106-N","4043","43","1","4","2","HN","2022","BGEM_Tall_late","0","2",379.185613211731
"BGEM-0106-N","1018","18","1","1","1","HN","2022","BGEM_Tall_late","0","2",379.185613211731
"BGEM-0107-N","1248","48","5","1","1","HN","2022","BGEM_Short_late","0","2",403.519851367121
"BGEM-0107-N","4061","11","2","4","2","HN","2022","BGEM_Short_late","0","2",403.519851367121
"BGEM-0107-N X B73","1367","17","8","1","1","HN","2022","Hybrid","0","1",493.211539065485
"BGEM-0107-N X B73","4421","21","9","4","2","HN","2022","Hybrid","0","1",493.211539065485
"BGEM-0108-S","4121","21","3","4","2","HN","2022","BGEM_Short_late","0","1",385.927171193704
"BGEM-0108-S","1333","33","7","1","1","HN","2022","BGEM_Short_late","0","1",385.927171193704
"BGEM-0108-S X Mo17","1520","20","11","1","1","HN","2022","Hybrid","0","1",501.235489240924
"BGEM-0108-S X Mo17","4521","21","11","4","2","HN","2022","Hybrid","0","1",501.235489240924
"BGEM-0109-N","1044","44","1","1","1","HN","2022","BGEM_Short_early","0","2",392.652170826545
"BGEM-0109-N","4207","7","5","4","2","HN","2022","BGEM_Short_early","0","2",392.652170826545
"BGEM-0109-N X B73","4446","46","9","4","2","HN","2022","Hybrid","0","1",499.681861159902
"BGEM-0109-N X B73","1363","13","8","1","1","HN","2022","Hybrid","0","1",499.681861159902
"BGEM-0110-N","4298","48","6","4","2","HN","2022","BGEM_Tall_early","0","2",426.215849442959
"BGEM-0110-N","1273","23","6","1","1","HN","2022","BGEM_Tall_early","0","1",426.215849442959
"BGEM-0110-N X B73","1439","39","9","1","1","HN","2022","Hybrid","0","2",502.517173461257
"BGEM-0110-N X B73","4381","31","8","4","2","HN","2022","Hybrid","0","1",502.517173461257
"BGEM-0111-S","4270","20","6","4","2","HN","2022","BGEM_Short_early","0","2",518.441539122788
"BGEM-0111-S","1132","32","3","1","1","HN","2022","BGEM_Short_early","0","1",518.441539122788
"BGEM-0111-S X Mo17","4517","17","11","4","2","HN","2022","Hybrid","0","1",514.461182404861
"BGEM-0111-S X Mo17","1587","37","12","1","1","HN","2022","Hybrid","0","2",514.461182404861
"BGEM-0112-S","4262","12","6","4","2","HN","2022","BGEM_Short_early","0","1",507.866543750898
"BGEM-0112-S","1099","49","2","1","1","HN","2022","BGEM_Short_early","0","2",507.866543750898
"BGEM-0112-S X Mo17","4591","41","12","4","2","HN","2022","Hybrid","0","1",511.436304307827
"BGEM-0112-S X Mo17","1583","33","12","1","1","HN","2022","Hybrid","0","2",511.436304307827
"BGEM-0113-S","1029","29","1","1","1","HN","2022","BGEM_Short_early","0","1",496.602991790781
"BGEM-0113-S","4167","17","4","4","2","HN","2022","BGEM_Short_early","0","2",496.602991790781
